lcs,lcs2,ngd,jacpos,cospos,lev1,euc,FFF,cos2,cos,cos1,jac2,jac,f2,sizediff,dis,l1,l2,lsa,sim
0.857142857,0.571428571,0.833333333,0.285714286,0.95,2,0.142857143,FALSE,0,0.857142857,0.857142857,0.25,0.25,4096634,0,0,TRUE,TRUE,0.999424021,yes
0,0.333333333,0.333333333,0.8,0.6172134,7,1,FALSE,0,0,0.288675135,0.833333333,1,2080887,1,1,FALSE,FALSE,0.466812011,no
0.2,0.4,0.288675135,0.833333333,0.521749195,8,0.8,FALSE,0,0.2,0.2,0.888888889,0.888888889,4097012,3,0,TRUE,FALSE,0.399308576,no
0.166666667,0.4,0,1,0.605405515,9,0.833333333,FALSE,0,0.182574186,0.547722558,0.625,0.9,4096680,0,1,FALSE,FALSE,0.602325828,no
0,0.666666667,0,1,0.46291005,6,1,FALSE,0,0,0,1,1,172324,1,0,FALSE,FALSE,0.136050278,no
0.8,0.5,0.866025404,0.25,0.912870929,1,0.6,FALSE,0,0.894427191,0.894427191,0.2,0.2,4096576,0,1,TRUE,TRUE,0.991623789,no
0.4,0.666666667,0.577350269,0.6,0.755928946,4,1,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,2083790,0,2,TRUE,TRUE,-0.034608234,no
0.6,0.8,0.5,0.666666667,0.625,4,0.4,FALSE,0,0.6,0.6,0.571428571,0.571428571,91125,0,0,FALSE,FALSE,0.751220842,no
0.5,0.25,0.666666667,0.5,0.856348839,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,2086406,0,1,TRUE,TRUE,0.66826597,no
0,0.666666667,0.316227766,0.833333333,0.455842306,9,1,FALSE,0,0,0.23570226,0.875,1,89143,1,3,FALSE,FALSE,0.025853674,no
0.333333333,0.5,0.670820393,0.5,0.75,7,1,FALSE,0,0.365148372,0.547722558,0.625,0.777777778,1951654,0,1,FALSE,FALSE,0.705386354,yes
0.5,1,0.577350269,0.6,0.762770071,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,4097013,3,0,TRUE,TRUE,0.573755201,no
0.5,0.666666667,0.632455532,0.6,0.816496581,3,0.666666667,FALSE,0,0.707106781,0.707106781,0.5,0.5,4096576,0,3,TRUE,FALSE,0.558712055,no
0.5,0.333333333,0.666666667,0.5,0.843274043,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,267503,0,1,TRUE,TRUE,0.88767156,no
0.454545455,0.3,0.707106781,0.454545455,0.769800359,11,1,FALSE,1,0.476731295,0.572077554,0.6,0.6875,1791375,0,1,FALSE,FALSE,0.843234364,no
0,0.25,0.288675135,0.833333333,0.487950036,7,1,FALSE,0,0,0.288675135,0.833333333,1,777491,0,1,FALSE,FALSE,0.467425085,yes
0.666666667,0,0,1,0.489897949,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,32435,0,0,TRUE,FALSE,0.672090354,yes
0.333333333,0.333333333,0,1,0.666666667,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,722783,0,0,FALSE,TRUE,0.576651263,yes
0.75,0.75,0.666666667,0.5,0.857142857,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096577,0,0,TRUE,TRUE,0.46049513,yes
0.25,0.25,0.666666667,0.5,0.7,6,0.75,FALSE,0,0.25,0.25,0.857142857,0.857142857,177372,3,0,TRUE,FALSE,0.312234835,no
0.75,0.5,0.666666667,0.5,0.897085227,2,0.25,FALSE,0,0.75,1,0,0.4,176175,0,0,TRUE,FALSE,1,yes
0.333333333,0.333333333,0.40824829,0.75,0.668153105,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,917206,1,0,TRUE,FALSE,0.60141221,no
1,0.4,1,0,1,0,0,FALSE,0,1,1,0,0,28350,0,0,TRUE,TRUE,1,no
0.666666667,0.333333333,0.666666667,0.5,0.888888889,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,243000,0,0,FALSE,TRUE,0.998563251,yes
0.333333333,0.5,0.816496581,0.333333333,0.833333333,3,0.666666667,TRUE,0,0.40824829,0.816496581,0.333333333,0.75,249608,0,1,FALSE,FALSE,0.999914073,no
0.333333333,0.666666667,0.516397779,0.666666667,0.589255651,5,1,FALSE,1,0.471404521,0.471404521,0.714285714,0.714285714,443093,3,3,FALSE,FALSE,0.624313178,no
0.25,1,0,1,0.561951487,5,0.75,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,99179,0,1,FALSE,FALSE,0.483665613,yes
0.666666667,0.5,0.8,0.333333333,0.866666667,4,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,596729,0,0,TRUE,TRUE,0.789714701,no
0,1,0,1,0.387298335,8,1,FALSE,0,0,0,1,1,4096945,1,2,FALSE,FALSE,-0.021032307,no
1,0.6,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.428571429,0.571428571,0.365148372,0.777777778,0.516397779,7,0.571428571,FALSE,0,0.46291005,0.46291005,0.7,0.7,91125,0,1,FALSE,FALSE,0.424771066,no
0.333333333,1,0.471404521,0.714285714,0.545544726,5,1,FALSE,0,0.471404521,0.471404521,0.714285714,0.714285714,1547481,3,3,TRUE,TRUE,0.696766082,no
0,0.333333333,0.288675135,0.833333333,0.585369407,8,1,FALSE,0,0,0.25819889,0.857142857,1,272375,3,2,FALSE,FALSE,0.516386486,no
0.142857143,0.285714286,0.2,0.888888889,0.451848057,12,1,FALSE,0,0.142857143,0.142857143,0.923076923,0.923076923,4097014,3,0,FALSE,FALSE,0.357178355,no
0,0.8,0,1,0.458831468,10,1,FALSE,0,0,0,1,1,2088218,1,0,FALSE,FALSE,0.042976047,yes
0.25,0.5,0.333333333,0.8,0.636363636,6,0.75,FALSE,0,0.25,0.5,0.666666667,0.857142857,129623,1,0,TRUE,FALSE,0.736417443,no
0.2,0.75,0,1,0.400891863,7,0.8,FALSE,0,0.223606798,0.223606798,0.875,0.875,492117,0,1,FALSE,FALSE,0.077460891,no
0.6,0.25,1,0,0.85811633,3,1,FALSE,0,0.670820393,0.670820393,0.5,0.5,1128660,1,1,TRUE,TRUE,0.821616879,no
0.2,0.5,0.5,0.666666667,0.700140042,7,1,FALSE,0,0.223606798,0.447213595,0.714285714,0.875,4096789,0,1,FALSE,FALSE,0.701061677,yes
0.4,0.4,0.25819889,0.857142857,0.612146092,6,0.6,FALSE,0,0.4,0.4,0.75,0.75,769500,0,0,FALSE,FALSE,0.635915131,no
0.25,0.75,0,1,0.433012702,6,0.75,FALSE,0,0.25,0.25,0.857142857,0.857142857,4096577,0,0,FALSE,FALSE,0.108084954,no
0.25,0.333333333,0.516397779,0.666666667,0.745355992,7,1,FALSE,0,0.40824829,0.40824829,0.777777778,0.777777778,2089103,0,5,TRUE,TRUE,0.767384939,no
1,0.230769231,1,0,1,0,0,FALSE,0,1,1,0,0,2091825,0,0,TRUE,TRUE,1,yes
0.375,0.5,0.428571429,0.727272727,0.8,10,0.625,FALSE,0,0.375,0.375,0.769230769,0.769230769,4034358,1,0,FALSE,TRUE,0.773869915,no
0.8,0.4,0.75,0.4,0.923076923,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096577,0,0,TRUE,TRUE,0.857868167,yes
0.142857143,0.666666667,0.288675135,0.857142857,0.545544726,8,1,FALSE,0,0.21821789,0.21821789,0.888888889,0.888888889,467675,1,4,TRUE,FALSE,0.784562316,no
0,0,0,1,0.43643578,7,1,FALSE,0,0,0,1,1,168008,3,1,FALSE,FALSE,-0.004041993,no
0.666666667,0.333333333,0.5,0.666666667,0.9,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,155925,0,0,FALSE,TRUE,0.991397159,no
0.25,0.428571429,0.182574186,0.9,0.478091444,9,0.75,FALSE,0,0.400891863,0.400891863,0.75,0.75,2094678,0,1,FALSE,FALSE,0.600673512,no
0.666666667,1,0,1,0.56694671,1,0.666666667,FALSE,0,0.816496581,0.816496581,0.333333333,0.333333333,4097015,0,1,TRUE,FALSE,0.825123792,yes
0.333333333,0.5,0.5,0.666666667,0.774596669,7,0.833333333,FALSE,0,0.365148372,0.365148372,0.777777778,0.777777778,2096703,1,1,FALSE,FALSE,0.723096838,yes
0.166666667,0.5,0.288675135,0.833333333,0.527046277,8,1,FALSE,0,0.204124145,0.204124145,0.888888889,0.888888889,355127,1,2,FALSE,FALSE,0.468632124,no
0.75,0.666666667,0.816496581,0.333333333,0.911684612,1,0.25,TRUE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,FALSE,FALSE,0.637043554,no
0,0.25,0,1,0.267261242,9,1,FALSE,0,0,0,1,1,62988,3,1,FALSE,FALSE,-0.001325196,no
0.666666667,0.333333333,0.666666667,0.5,0.833333333,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,93150,0,0,FALSE,TRUE,0.996792949,yes
0.75,0.75,0.666666667,0.5,0.857142857,2,0.25,FALSE,1,0.75,0.75,0.4,0.4,4096577,0,0,TRUE,TRUE,0.810058616,yes
0.428571429,0.714285714,0.670820393,0.5,0.597614305,6,1,FALSE,0,0.507092553,0.676123404,0.5,0.666666667,639265,1,2,TRUE,TRUE,0.865466509,no
0.6,0.4,0.5,0.666666667,0.839146392,4,0.4,FALSE,0,0.6,0.6,0.571428571,0.571428571,4097016,0,0,FALSE,TRUE,0.732410194,no
0.285714286,0.2,0.365148372,0.777777778,0.596284794,8,1,FALSE,0,0.338061702,0.338061702,0.8,0.8,2097394,0,2,TRUE,TRUE,0.499872054,no
0,0.666666667,0,1,0.25,11,1,FALSE,0,0,0,1,1,1890507,3,1,FALSE,FALSE,0.095602312,no
0,0.5,0.40824829,0.75,0.680413817,6,1,FALSE,0,0,0.353553391,0.8,1,77168,1,2,FALSE,FALSE,0.586690341,no
0.428571429,0.571428571,0.547722558,0.625,0.668993608,6,0.714285714,FALSE,1,0.571428571,0.571428571,0.6,0.6,2099155,0,0,TRUE,TRUE,0.671172841,yes
0.142857143,0.5,0.471404521,0.714285714,0.603022689,9,1,FALSE,0,0.188982237,0.377964473,0.777777778,0.9,2100999,1,3,TRUE,FALSE,0.616947058,no
0,0.666666667,0,1,0.6172134,6,1,FALSE,0,0,0.333333333,0.8,1,2103318,1,0,FALSE,FALSE,0.564525124,no
0.272727273,0.5,0.5,0.7,0.713477241,9,0.909090909,FALSE,0,0.452267017,0.452267017,0.75,0.75,1538080,0,7,FALSE,FALSE,0.454866681,no
0.428571429,0.6,0.223606798,0.875,0.426401433,6,1,FALSE,1,0.507092553,0.507092553,0.666666667,0.666666667,1410779,3,2,TRUE,TRUE,0.806065688,no
0.25,0.25,0.333333333,0.8,0.639602149,6,1,FALSE,0,0.25,0.25,0.857142857,0.857142857,586421,1,0,FALSE,FALSE,0.579050435,no
0.4,0.4,0.670820393,0.5,0.84016805,6,0.8,FALSE,0,0.4,0.6,0.571428571,0.75,4096897,0,0,FALSE,FALSE,0.550443745,no
0.142857143,0.5,0.365148372,0.777777778,0.580381,11,1,FALSE,0,0.15430335,0.3086067,0.818181818,0.916666667,4097017,1,1,TRUE,FALSE,0.411613233,no
0.75,1,0.333333333,0.8,0.857142857,2,0.75,FALSE,0,0.75,0.75,0.4,0.4,99259,0,0,FALSE,FALSE,0.792940165,no
0.75,0.5,0.666666667,0.5,0.875,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096576,0,0,TRUE,FALSE,0.412273135,no
0.363636364,0.666666667,0.571428571,0.6,0.614918694,11,0.818181818,FALSE,0,0.462250164,0.554700196,0.714285714,0.8,4097018,1,2,FALSE,TRUE,0.568277402,yes
0.5,0.666666667,0.666666667,0.5,0.85811633,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,260201,1,1,TRUE,TRUE,0.912134033,yes
1,0.6,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.5,0.5,0,1,0.8,2,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,4097019,1,0,TRUE,FALSE,0.451526618,no
0.2,0.5,0.21821789,0.888888889,0.416025147,12,0.9,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,1006465,0,4,FALSE,FALSE,0.475180072,no
0.333333333,0.2,0.612372436,0.571428571,0.784464541,8,1,FALSE,0,0.447213595,0.596284794,0.6,0.727272727,2106826,1,4,TRUE,FALSE,0.191342852,yes
0.75,0.5,0.666666667,0.5,0.909090909,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096577,0,0,TRUE,TRUE,0.804740785,yes
0.5,0.75,0.654653671,0.571428571,0.612372436,4,0.5,FALSE,0,0.707106781,0.707106781,0.5,0.5,4096576,0,4,FALSE,FALSE,0.704923975,no
0.5,0.333333333,0.5,0.666666667,0.77151675,3,0.75,FALSE,0,0.577350269,0.577350269,0.6,0.6,1127626,0,1,TRUE,FALSE,0.669338721,yes
0.5,0.333333333,0,1,0.447213595,6,0.833333333,FALSE,0,0.5,0.5,0.666666667,0.666666667,2107346,0,0,FALSE,FALSE,0.698380182,no
0,0.4,0.40824829,0.75,0.632455532,6,1,FALSE,0,0,0.516397779,0.666666667,1,2109380,1,2,FALSE,FALSE,0.284523294,no
0.25,0.666666667,0.40824829,0.75,0.544331054,5,1,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,2111119,1,1,TRUE,FALSE,0.746039659,no
0.5,0.25,0.670820393,0.5,0.843274043,3,0.75,FALSE,0,0.577350269,0.577350269,0.6,0.6,696347,0,1,TRUE,FALSE,0.405539798,no
0.75,0.666666667,0.816496581,0.333333333,0.866025404,1,0.5,FALSE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,TRUE,FALSE,0.996510915,no
0.5,0.5,0.577350269,0.6,0.819891592,4,0.833333333,FALSE,0,0.612372436,0.612372436,0.571428571,0.571428571,1669887,1,2,TRUE,TRUE,0.812235208,no
0,0.25,0,1,0.267261242,10,1,FALSE,0,0,0,1,1,1481812,3,2,FALSE,FALSE,0.047119672,no
0,0.25,0.223606798,0.875,0.644503387,9,1,FALSE,0,0,0.223606798,0.875,1,4096782,0,1,FALSE,FALSE,0.243185029,no
0.4,0.6,0.5,0.666666667,0.714434508,5,0.8,FALSE,0,0.447213595,0.670820393,0.5,0.714285714,4096725,0,1,FALSE,FALSE,0.95106559,no
0.142857143,0.166666667,0.204124145,0.888888889,0.648885685,11,1,FALSE,0,0.15430335,0.15430335,0.916666667,0.916666667,2113345,0,1,FALSE,FALSE,0.091824286,no
0.6,0.6,0.288675135,0.833333333,0.739600262,4,0.8,FALSE,0,0.6,0.6,0.571428571,0.571428571,4096873,0,0,FALSE,FALSE,0.831106982,yes
0.666666667,0.333333333,0.5,0.666666667,0.833333333,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,4096580,0,0,TRUE,FALSE,0.315630293,yes
0.25,0.5,0.40824829,0.75,0.763762616,4,1,FALSE,0,0.353553391,0.353553391,0.8,0.8,177329,1,2,FALSE,FALSE,0.160150006,no
0.25,0.5,0.223606798,0.875,0.585369407,6,1,FALSE,0,0.25,0.25,0.857142857,0.857142857,32954,3,0,FALSE,FALSE,0.34853974,no
0,0.8,0,1,0.209656967,10,1,FALSE,0,0,0.2,0.888888889,1,2116779,1,0,FALSE,FALSE,0.503066224,no
0.1,0.5,0.204124145,0.888888889,0.622752369,14,1,FALSE,0,0.129099445,0.25819889,0.857142857,0.933333333,1832878,3,4,FALSE,FALSE,0.431708591,no
0.5,0.666666667,0.707106781,0.5,0.792593924,3,0.666666667,FALSE,0,0.707106781,0.707106781,0.5,0.5,265275,0,3,TRUE,FALSE,0.837110948,no
0.2,0.4,0.288675135,0.833333333,0.478091444,7,1,FALSE,0,0.223606798,0.223606798,0.875,0.875,4097020,0,1,FALSE,FALSE,0.458082889,yes
0.5,1,0.5,0.666666667,0.762770071,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,777412,0,0,FALSE,TRUE,0.523314698,no
0.75,0.5,0.666666667,0.5,0.898146239,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4097021,0,0,TRUE,TRUE,0.911197783,yes
0.4,0.666666667,0.707106781,0.5,0.836660027,4,0.6,FALSE,0,0.516397779,0.774596669,0.4,0.666666667,4096576,0,2,FALSE,FALSE,0.654271126,no
0.4,0.666666667,0.353553391,0.8,0.67936622,4,0.8,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,4096577,0,2,FALSE,FALSE,0.50071031,no
0,0.25,0,1,0.267261242,10,1,FALSE,0,0,0,1,1,1481812,3,2,FALSE,FALSE,0.047119672,no
0.5,0.8,0.447213595,0.714285714,0.673575314,5,0.5,FALSE,0,0.547722558,0.547722558,0.625,0.625,168075,0,1,FALSE,FALSE,0.457356831,no
0.333333333,0.5,0.40824829,0.75,0.632455532,3,0.666666667,FALSE,0,0.40824829,0.40824829,0.75,0.75,2118737,0,1,FALSE,FALSE,0.437742328,no
0.142857143,0.5,0.365148372,0.777777778,0.580381,11,1,FALSE,0,0.15430335,0.3086067,0.818181818,0.916666667,4097017,1,1,TRUE,FALSE,0.411613233,no
0.5,0.4,0.5,0.666666667,0.703526471,5,0.5,FALSE,0,0.547722558,0.547722558,0.625,0.625,38475,0,1,FALSE,FALSE,0.613730961,yes
0.333333333,0.333333333,0.666666667,0.5,0.784464541,4,0.666666667,FALSE,0,0.333333333,0.666666667,0.5,0.8,364855,0,0,FALSE,FALSE,0.999864837,no
0.5,0.5,1,0,0.924500327,3,0.833333333,TRUE,0,0.730296743,0.912870929,0.166666667,0.428571429,2603,0,1,FALSE,FALSE,0.963075082,yes
0.2,0.25,0.40824829,0.777777778,0.761386988,10,1,FALSE,0,0.316227766,0.316227766,0.833333333,0.833333333,572869,0,6,FALSE,FALSE,0.490459493,no
0,0.666666667,0.353553391,0.8,0.40824829,9,1,FALSE,0,0,0.21821789,0.888888889,1,177852,1,3,FALSE,FALSE,0.774925034,no
0.333333333,0.333333333,0.670820393,0.5,0.53935989,7,0.666666667,FALSE,0,0.365148372,0.730296743,0.428571429,0.777777778,2120175,0,1,FALSE,FALSE,0.463340292,yes
0.333333333,1,0,1,0.6172134,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,99179,0,0,FALSE,TRUE,0.739382733,no
0.25,0.75,0.333333333,0.8,0.639602149,5,1,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,777265,3,1,TRUE,FALSE,0.462380077,no
0.4,0.5,0.288675135,0.833333333,0.670820393,5,0.8,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,4096577,0,1,FALSE,FALSE,0.519471667,no
0.4,1,0.353553391,0.8,0.496138938,4,0.6,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,4096577,0,2,FALSE,FALSE,0.588042579,no
0.111111111,0.75,0.23570226,0.875,0.416666667,11,1,FALSE,0,0.166666667,0.333333333,0.818181818,0.916666667,1713345,2,5,TRUE,FALSE,0.619773327,no
0.2,0.6,0.288675135,0.833333333,0.676123404,6,1,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,6155,0,2,FALSE,FALSE,0.324844201,no
0.8,0.4,0.75,0.4,0.923076923,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096576,0,0,FALSE,TRUE,0.82807967,no
0.4,0.4,0.333333333,0.8,0.547722558,6,0.6,FALSE,0,0.4,0.4,0.75,0.75,4097022,3,0,TRUE,TRUE,0.581840056,no
0,0.25,0,1,0.335410197,9,1,FALSE,0,0,0.223606798,0.875,1,4097023,1,1,FALSE,FALSE,0.214271963,no
0.142857143,0.2,0.204124145,0.888888889,0.397359707,10,1,FALSE,0,0.169030851,0.169030851,0.909090909,0.909090909,117069,0,2,TRUE,FALSE,0.144550301,no
0.2,0.75,0.40824829,0.777777778,0.483493778,10,1,FALSE,0,0.316227766,0.316227766,0.833333333,0.833333333,2121320,3,6,FALSE,FALSE,0.464691353,no
0.4,0.666666667,0.707106781,0.5,0.824957911,4,0.6,FALSE,0,0.516397779,0.774596669,0.4,0.666666667,4096576,0,2,FALSE,FALSE,0.692178595,no
0.25,0.666666667,0,1,0.527046277,5,0.75,FALSE,0,0.288675135,0.577350269,0.6,0.833333333,4096577,0,1,FALSE,FALSE,0.705025135,no
0.142857143,0.571428571,0.471404521,0.714285714,0.714434508,7,0.857142857,FALSE,0,0.377964473,0.56694671,0.625,0.777777778,2124333,2,3,FALSE,FALSE,0.315349205,no
0.25,0.5,0.288675135,0.833333333,0.591607978,6,0.75,FALSE,0,0.25,0.5,0.666666667,0.857142857,445329,0,0,FALSE,TRUE,0.65564977,no
0,0.333333333,0.182574186,0.9,0.611010093,13,1,FALSE,0,0,0.15430335,0.916666667,1,4097024,3,1,FALSE,FALSE,0.15822976,no
0.8,0.4,0.75,0.4,0.941176471,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096577,0,0,TRUE,TRUE,0.885620898,yes
0.666666667,0.666666667,0.666666667,0.5,0.730296743,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,85050,0,0,FALSE,TRUE,0.908208846,no
0.25,0.333333333,0.471404521,0.714285714,0.702764221,7,1,FALSE,0,0.40824829,0.40824829,0.777777778,0.777777778,990245,0,5,TRUE,TRUE,0.679471358,no
0,0.75,0.577350269,0.6,0.585540044,8,1,FALSE,0,0,0.5,0.666666667,1,204507,0,0,FALSE,FALSE,0.664022892,yes
0.4,0.2,0.577350269,0.6,0.654653671,5,0.6,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,169353,0,1,FALSE,FALSE,0.484573773,yes
0.333333333,0.333333333,0.40824829,0.75,0.645497224,4,1,FALSE,0,0.333333333,0.333333333,0.8,0.8,346318,0,0,FALSE,FALSE,0.472454329,no
0.2,0.5,0.75,0.4,0.874817765,5,1,FALSE,0,0.447213595,0.670820393,0.5,0.714285714,4096789,0,1,FALSE,FALSE,0.853524258,yes
0.8,0.2,0.75,0.4,0.9375,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096580,0,0,TRUE,TRUE,0.902203807,yes
0.2,0.5,0.577350269,0.6,0.589255651,7,0.8,FALSE,0,0.223606798,0.447213595,0.714285714,0.875,1216511,3,1,FALSE,FALSE,0.792349515,no
0.4,0.25,0.5,0.666666667,0.623609564,5,0.6,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,1738660,0,1,FALSE,FALSE,0.597062787,yes
0.4,0.8,0.75,0.4,0.824957911,5,0.6,FALSE,0,0.447213595,0.670820393,0.5,0.714285714,287550,0,1,FALSE,FALSE,0.720170786,no
0.6,0.6,0.75,0.4,0.87038828,3,1,FALSE,1,0.670820393,0.670820393,0.5,0.5,6155,0,1,TRUE,TRUE,0.839172612,yes
0.4,0.6,0.577350269,0.6,0.783349452,6,0.6,FALSE,0,0.4,0.6,0.571428571,0.75,2125287,1,0,TRUE,FALSE,0.859359321,no
0.4,0.4,0.288675135,0.833333333,0.39223227,6,0.6,FALSE,0,0.4,0.4,0.75,0.75,4097025,0,0,TRUE,TRUE,0.444625211,yes
0.125,0.4,0.338061702,0.8,0.344265186,11,1,FALSE,0.5,0.158113883,0.316227766,0.818181818,0.916666667,2128186,0,3,FALSE,FALSE,0.547474175,no
0.428571429,0.714285714,0.4,0.75,0.609271796,6,0.571428571,FALSE,0,0.507092553,0.507092553,0.666666667,0.666666667,140632,0,2,FALSE,FALSE,0.806525053,no
0.428571429,0.285714286,0.547722558,0.625,0.770674636,7,0.857142857,FALSE,0,0.46291005,0.46291005,0.7,0.7,2131116,0,1,TRUE,TRUE,0.269926932,yes
0.25,0.666666667,0.288675135,0.833333333,0.472455591,5,0.75,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,397088,0,1,FALSE,FALSE,0.423790461,no
0.25,0.5,0.577350269,0.6,0.762770071,6,0.75,FALSE,0,0.25,0.5,0.666666667,0.857142857,676103,1,0,TRUE,FALSE,0.777023682,no
0.8,0.6,0.75,0.4,0.888888889,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096577,0,0,TRUE,TRUE,0.872427918,yes
0.222222222,0.5,0.43643578,0.75,0.715626447,9,0.777777778,FALSE,0,0.333333333,0.333333333,0.818181818,0.818181818,155935,1,5,FALSE,FALSE,0.270350646,no
0.333333333,0.333333333,0.5,0.666666667,0.666666667,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,176302,1,0,TRUE,FALSE,0.532501718,no
0.4,0.5,0.288675135,0.833333333,0.639602149,5,0.8,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,1750843,0,1,FALSE,TRUE,0.456267473,no
0.75,0.75,0.333333333,0.8,0.714285714,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096577,0,0,TRUE,TRUE,0.660660294,yes
0,0,0.25,0.888888889,0.497468338,13,1,FALSE,0,0,0,1,1,91131,3,7,FALSE,FALSE,-0.001500719,no
0.125,0.25,0.204124145,0.888888889,0.441941738,10,1,FALSE,0,0.176776695,0.176776695,0.909090909,0.909090909,1552695,0,4,TRUE,FALSE,0.100680958,no
1,0.6,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.5,0,0.577350269,0.6,0.75,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,2131323,3,0,TRUE,TRUE,0.778918169,no
0.5,0.75,0.666666667,0.5,0.714285714,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,4096589,3,0,TRUE,TRUE,0.854383221,no
0.666666667,0.666666667,0.5,0.666666667,0.833333333,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,99225,0,0,FALSE,TRUE,0.999977348,no
0.333333333,0.666666667,0.5,0.666666667,0.77151675,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,4097026,0,0,FALSE,FALSE,0.245209304,no
0.833333333,0.5,0.75,0.4,0.916666667,2,0.166666667,FALSE,0,0.833333333,0.833333333,0.285714286,0.285714286,4096603,0,0,TRUE,TRUE,0.99721799,yes
0.5,0.5,0.288675135,0.833333333,0.804399667,5,0.833333333,FALSE,0,0.547722558,0.547722558,0.625,0.625,4097027,0,1,FALSE,FALSE,0.505281026,no
0.142857143,0.4,0.23570226,0.875,0.377964473,10,1,FALSE,0,0.169030851,0.169030851,0.909090909,0.909090909,50445,3,2,TRUE,FALSE,0.239054933,no
0.75,0.25,0.666666667,0.5,0.916666667,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096580,0,0,TRUE,TRUE,0.801637273,yes
0.142857143,0.5,0,1,0.533001791,9,0.857142857,FALSE,0,0.188982237,0.188982237,0.9,0.9,1748860,0,3,FALSE,FALSE,0.092508225,no
0.666666667,0.5,0.8,0.333333333,0.897085227,3,1,FALSE,0,0.730296743,0.730296743,0.428571429,0.428571429,546774,0,1,TRUE,TRUE,0.823296919,no
0.75,0.5,0.75,0.4,0.857142857,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,44550,0,0,TRUE,FALSE,0.875296971,no
0.5,0.5,0.447213595,0.714285714,0.673575314,6,0.5,FALSE,1,0.5,0.5,0.666666667,0.666666667,1597256,3,0,TRUE,TRUE,0.512136546,no
0.5,0.666666667,0.40824829,0.75,0.77151675,3,0.5,FALSE,0,0.577350269,0.577350269,0.6,0.6,4096576,0,1,FALSE,FALSE,0.993459243,no
0.8,0.4,0.75,0.4,0.933333333,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096577,0,0,TRUE,TRUE,0.857051451,yes
0.4,0.5,0.288675135,0.833333333,0.789542034,5,0.6,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,4096577,0,1,FALSE,FALSE,0.633533533,no
